Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,median_balance,most_recent_transaction
237493332.0,515,25914.66,26.92,50.3197281553398,"['Halifax', 'Disney', 'PureGym', 'Xbox', 'Mojang Studios', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'Amazon', 'Sports Direct', 'Sainsbury Local', 'The Works', 'Loosely Fitted', 'Matalan', 'SquareOnix', 'Revella', 'JustEat', 'Deliveroo', 'Blizzard', 'Topshop', 'Reebok', 'Fat Face', 'Coop Local', 'Fitted Stitch', 'AMAZON', 'Selfridges', 'Boots', 'Etsy', 'Sainsbury', 'Lloyds Pharmacy']",[],11534.294432029104,2023-12-06 17:38:00
237684254.0,290,12548.49,24.935000000000002,43.27065517241379,"['Netflix', 'Disney', 'PureGym', 'Mojang Studios', 'Blizzard', 'Xbox', ""Blackwell's"", 'Tesco', 'JustEat', 'Sainsbury', 'Sports Direct', 'Loosely Fitted', 'Gamestation', 'Sainsbury Local', 'Fat Face', 'Topshop', 'Matalan', 'SquareOnix', 'Revella', 'Deliveroo', 'Lloyds Pharmacy', 'Fitted Stitch', 'Amazon', 'Coop Local', 'Etsy', 'The Works', 'AMAZON', 'Selfridges', 'Boots']",[],5133.987949947519,2023-12-06 04:29:00
240643705.0,211,32080.0,49.98,152.03791469194312,"['LBG', 'Blizzard', 'Netflix', 'Amazon', 'PureGym', 'Grand Union BJJ', 'Tesco', 'Gamestation', 'The Works', 'Brilliant Brushes', 'Reebok', 'Mojang Studios', 'Xbox', 'Sports Direct', 'Topshop', 'Matalan', 'SquareOnix', 'Selfridges', 'Fat Face', 'AMAZON', 'Five Senses Art', 'Revella']",[895750759.0],535.1277313950293,2023-12-06 08:45:00
241459011.0,327,19177.44,18.2,58.64660550458715,"['LBG', 'Netflix', 'Disney', 'Mojang Studios', 'SquareOnix', 'Blizzard', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'Starbucks', 'The Crown', 'Five Senses Art', 'Gamestation', 'Hobby Lobby', 'Coffee #1', 'Sainsbury Local', 'JustEat', 'Sports Direct', 'Selfridges', 'Fitted Stitch', 'Matalan', 'Xbox', 'Deliveroo', 'Brilliant Brushes']",[],1037.1954132723497,2023-12-04 16:47:00
242218612.0,155,10509.29,47.99,67.80187096774195,"['PureGym', 'Disney', 'Amazon', 'Sports Direct', 'The Crown', 'Tesco', 'Matalan', 'Topshop', 'Deliveroo', 'JustEat', 'Revella', 'Fat Face']",[842682241.0],77.15380000000063,2023-12-03 12:00:00
245198540.0,187,20048.06,42.36,107.2088770053476,"['LBG', 'Amazon', 'Grand Union BJJ', ""Blackwell's"", 'Coop Local', 'Tesco', 'Matalan', 'Selfridges', 'Fitted Stitch', 'Sports Direct', 'Topshop', 'The Works', 'Deliveroo', 'JustEat']",[],-54.33360119822053,2023-12-06 13:15:00
245690309.0,413,21599.68,27.72,52.29946731234867,"['LBG', 'The Works', 'Tesco', 'The Crown', 'Five Senses Art', 'JustEat', 'Craftastic', 'Sainsbury Local', 'Topshop', 'Matalan', 'Fat Face', 'Brilliant Brushes', 'Deliveroo', 'Hobby Lobby', 'AMAZON', 'Boots', 'Selfridges', 'Amazon', 'Etsy', 'Loosely Fitted', 'Fitted Stitch', 'Lloyds Pharmacy', 'Coop Local', 'Revella', 'Sainsbury']",[],7052.9967290309205,2023-12-06 20:15:00
246753533.0,350,20068.02,22.5,57.3372,"['Halifax', 'Netflix', 'Disney', 'Blizzard', 'Starbucks', 'Tesco', 'Coffee #1', 'Five Senses Art', 'Revella', 'Fat Face', 'Sainsbury Local', 'Sports Direct', 'CeX', 'Mojang Studios', 'Grand Union BJJ', 'Deliveroo', 'The Crown', 'Hobby Lobby', 'Xbox', 'SquareOnix', 'Loosely Fitted', 'Brilliant Brushes', 'JustEat', 'Matalan', 'Topshop']",[],667.2588499999993,2023-12-05 10:20:00
248142083.0,151,7899.96,35.7,52.31761589403973,"['Netflix', 'SquareOnix', 'Mojang Studios', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', 'Lloyds Pharmacy', ""Blackwell's"", 'CeX', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'JustEat', 'Xbox', 'Gamestation', 'Deliveroo', 'Blizzard', 'Loosely Fitted']",[707563816.0],121.70443470251676,2023-12-06 18:13:00
248625662.0,135,12618.97,70.0,93.47385185185185,"['PureGym', 'Netflix', 'Amazon', 'Tesco', 'Sports Direct', 'Coop Local', 'Topshop', 'Selfridges', 'Revella', 'Fat Face', 'Matalan', 'Deliveroo', 'Reebok']",[],35.818484284851955,2023-12-05 08:50:00
248658670.0,183,20745.39,98.0,113.3627868852459,"['Netflix', 'Amazon', 'PureGym', 'Starbucks', 'Tesco', 'Reebok', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Sports Direct', 'JustEat', 'Hobbycraft']",[],-88.0433499999998,2023-12-03 10:50:00
250895529.0,274,26539.17,75.485,96.85828467153284,"['LBG', 'PureGym', 'Netflix', 'Disney', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'The Works', 'Sports Direct', 'Loosely Fitted', 'Fat Face', 'Topshop', 'Deliveroo', 'Matalan', 'Revella', 'Boots', 'JustEat']",[],1764.7487074692874,2023-12-04 15:32:00
250957494.0,149,8083.68,31.99,54.25288590604027,"['Netflix', 'Disney', 'PureGym', 'Grand Union BJJ', 'Tesco', 'SquareOnix', 'Xbox', 'Blizzard', ""Blackwell's"", 'Five Senses Art', 'Gamestation', 'Sports Direct', 'Mojang Studios', 'The Works', 'Fat Face', 'Topshop', 'Matalan', 'Revella']",[],963.0170999999988,2023-12-01 09:27:00
252419513.0,90,4311.04,25.055,47.900444444444446,"['Netflix', 'Amazon', 'PureGym', 'Tesco', 'Sports Direct', 'The Crown', 'AMAZON', 'JustEat', 'Deliveroo']",[],-436.24708581341616,2023-12-04 08:28:00
252701364.0,137,5189.8,24.8,37.88175182481752,"['Mojang Studios', 'Blizzard', 'Netflix', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', 'Matalan', ""Blackwell's"", 'Fat Face', 'Topshop', 'Gamestation', 'Fitted Stitch', 'Reebok', 'Deliveroo', 'Xbox', 'SquareOnix', 'JustEat']",[],-2519.623672677919,2023-12-04 08:32:00
252760664.0,379,28320.24,35.0,74.72358839050132,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'Grand Union BJJ', 'Tesco', 'Gamestation', 'Fat Face', 'Topshop', 'Matalan', 'Selfridges', 'Sports Direct', 'JustEat', 'Revella', 'Etsy', 'Sainsbury', 'Reebok', 'SquareOnix', 'AMAZON', 'CeX', 'Lloyds Pharmacy', 'Xbox', 'Mojang Studios', 'Loosely Fitted', 'Boots', 'Coop Local', 'Fitted Stitch', 'Sainsbury Local', 'Blizzard', 'Deliveroo']",[],5526.470289540872,2023-12-06 20:23:00
252964502.0,48,1838.55,27.545,38.303125,"['Netflix', 'Sainsbury', 'Fitted Stitch', 'Reebok', 'Tesco', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Revella', 'Deliveroo', 'JustEat']",[796767575.0],-349.07672249130053,2023-11-30 23:59:00
254018059.0,103,3223.99,15.99,31.300873786407767,"['PureGym', 'Netflix', 'Amazon', 'Xbox', ""Blackwell's"", 'Tesco', 'Five Senses Art', 'Sports Direct', 'Deliveroo', 'The Works', 'Gamestation', 'Blizzard', 'Mojang Studios', 'JustEat', 'SquareOnix', 'Revella', 'Fat Face', 'Topshop']",[817294757.0],15.062999999999988,2023-11-30 23:59:00
254853117.0,238,26756.29,34.98,112.42138655462185,"['PureGym', 'Disney', 'The Works', 'Tesco', 'The Crown', 'Sports Direct', 'JustEat', 'Coop Local', 'Sainsbury', 'Deliveroo', ""Blackwell's"", 'Etsy', 'Topshop', 'Fitted Stitch', 'Matalan', 'Revella', 'Amazon', 'AMAZON', 'Fat Face', 'Boots', 'Loosely Fitted', 'Lloyds Pharmacy', 'Selfridges']",[208381936.0],2606.7226198466715,2023-12-03 11:15:00
255814263.0,175,35140.87,54.68,200.80497142857143,"['Halifax', 'Amazon', ""Blackwell's"", 'Tesco', 'The Crown', 'Sainsbury Local', 'JustEat', 'Selfridges', 'Sports Direct', 'Five Senses Art', 'Revella', 'Deliveroo', 'Hobby Lobby', 'Fitted Stitch', 'The Works', 'Matalan', 'Loosely Fitted', 'Etsy', 'Fat Face', 'Topshop']",[117308635.0],3414.8142967005447,2023-12-04 17:22:00
256002321.0,528,30096.89,21.009999999999998,57.001685606060605,"['Halifax', 'SquareOnix', 'PureGym', ""Blackwell's"", 'Tesco', 'JD Sports', 'Five Senses Art', 'Loosely Fitted', 'Matalan', 'Deliveroo', 'The Works', 'Brilliant Brushes', 'Sports Direct', 'Fat Face', 'Topshop', 'Gamestation', 'Mojang Studios', 'Blizzard', 'Revella', 'Xbox', 'JustEat', 'Amazon', 'Selfridges', 'Fitted Stitch', 'Coop Local', 'AMAZON', 'Sainsbury', 'Lloyds Pharmacy', 'Etsy', 'Hobby Lobby', 'Sainsbury Local', 'Boots']",[],6302.852273501219,2023-12-06 20:50:00
256045540.0,112,24851.899999999998,46.05,221.89196428571427,"['LBG', 'PureGym', ""Blackwell's"", 'Sainsbury', 'Tesco', 'Sports Direct', 'The Works', 'Topshop', 'Matalan', 'JustEat', 'Sainsbury Local', 'Deliveroo']",[711140907.0],-2045.5876500000008,2023-12-01 00:00:00
257633312.0,156,22003.83,24.96,141.05019230769233,"['LBG', 'Netflix', 'Disney', 'PureGym', 'SquareOnix', 'Mojang Studios', 'The Works', ""Blackwell's"", 'Five Senses Art', 'Hobby Lobby', 'Loosely Fitted', 'Gamestation', 'Sports Direct', 'Brilliant Brushes', 'Wool', 'Tesco', 'Reebok', 'Blizzard', 'Deliveroo', 'CeX', 'Matalan', 'JustEat', 'A Yarn Story', 'Xbox']",[726913482.0],393.6154499999993,2023-12-01 00:00:00
258201793.0,137,11309.01,51.98,82.54751824817518,"['PureGym', ""Blackwell's"", 'Tesco', 'Gamestation', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'Selfridges', 'Fitted Stitch', 'Mojang Studios', 'Blizzard', 'JustEat', 'SquareOnix', 'Xbox', 'Deliveroo', 'Matalan']",[],-510.9419500000004,2023-12-03 17:34:00
259015404.0,671,27430.25,30.19,40.879657228017884,"['Netflix', 'Amazon', 'Xbox', 'PureGym', ""Blackwell's"", 'Coop Local', 'Revella', 'Fat Face', 'Tesco', 'Sports Direct', 'Gamestation', 'CeX', 'The Works', 'Coffee #1', 'Selfridges', 'Deliveroo', 'Mojang Studios', 'Matalan', 'Loosely Fitted', 'JustEat', 'Etsy', 'SquareOnix', 'AMAZON', 'Sainsbury Local', 'Topshop', 'Fitted Stitch', 'Sainsbury', 'Lloyds Pharmacy', 'Starbucks', 'Blizzard', 'Boots']",[146383025.0],4046.475261006978,2023-12-06 21:32:00
261793952.0,216,9775.48,26.215,45.25685185185185,"['Netflix', 'Disney', 'PureGym', 'Blizzard', 'Grand Union BJJ', ""Blackwell's"", 'Deliveroo', 'The Works', 'Sports Direct', 'JustEat', 'Sainsbury Local', 'Tesco', 'Mojang Studios', 'Xbox', 'SquareOnix', 'Loosely Fitted', 'Amazon', 'Etsy', 'Fat Face', 'Matalan', 'Revella', 'Fitted Stitch']",[587202562.0],724.6617761840569,2023-12-06 13:47:00
261894284.0,120,10697.539999999999,20.405,89.14616666666666,"['LBG', 'Netflix', 'PureGym', 'Grand Union BJJ', 'Tesco', 'Coffee #1', 'Gamestation', 'Five Senses Art', 'CeX', 'Deliveroo', 'Xbox', 'SquareOnix', 'Mojang Studios', 'Blizzard']",[],-1845.3187999999989,2023-12-01 00:00:00
262767079.0,129,8013.35,56.96,62.11899224806202,"['PureGym', 'Netflix', 'Grand Union BJJ', 'Tesco', ""Blackwell's"", 'Five Senses Art', 'Gamestation', 'JD Sports', 'Deliveroo', 'Xbox', 'Blizzard', 'JustEat', 'SquareOnix', 'Mojang Studios']",[],-454.51530000000025,2023-12-04 08:59:00
263882093.0,101,6985.72,26.58,69.16554455445545,"['Netflix', 'Xbox', 'SquareOnix', 'Grand Union BJJ', 'PureGym', 'Tesco', 'The Works', 'Five Senses Art', 'A Yarn Story', 'Matalan', 'Deliveroo', 'Mojang Studios', 'Blizzard', 'JustEat']",[],-975.1350000000004,2023-11-30 23:59:00
264208990.0,180,32167.87,35.44,178.71038888888887,"['LBG', 'SquareOnix', 'Disney', 'Netflix', 'Tesco', 'JustEat', 'Hobby Lobby', 'Costa Coffee', 'Gamestation', 'Starbucks', 'Brilliant Brushes', 'JD Sports', 'Five Senses Art', 'Revella', 'Coffee #1', 'Reebok', 'Mojang Studios', 'Deliveroo', 'Xbox', 'Blizzard', 'Sports Direct']",[936813994.0],767.1985749999996,2023-12-06 18:41:00
264550521.0,399,25611.31,19.91,64.18874686716792,"['Netflix', 'Amazon', 'Mojang Studios', 'SquareOnix', 'Blizzard', 'Tesco', 'The Works', 'Five Senses Art', 'Fitted Stitch', 'Brilliant Brushes', 'Sports Direct', 'Matalan', 'Topshop', 'Coop Local', 'Sainsbury Local', 'Revella', 'Xbox', 'Selfridges', 'Fat Face', 'Deliveroo', 'Boots', 'Sainsbury', 'Loosely Fitted', 'Etsy', 'Lloyds Pharmacy', 'AMAZON', 'JustEat']",[151278285.0],7130.4230532815,2023-12-06 03:53:00
266777719.0,299,30884.46,55.88,103.29250836120401,"['LBG', 'PureGym', ""Blackwell's"", 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Revella', 'Tesco', 'Etsy', 'Sports Direct', 'Deliveroo', 'JustEat', 'The Works']",[849775403.0],295.5364337802397,2023-12-01 11:16:00
270374623.0,494,24526.29,22.2,49.64836032388664,"['LBG', 'Disney', 'Blizzard', 'Xbox', 'Grand Union BJJ', 'PureGym', 'Tesco', 'Sainsbury', 'Hobby Lobby', 'Sports Direct', ""Blackwell's"", 'Wool', 'Revella', 'Fat Face', 'Mojang Studios', 'Matalan', 'Topshop', 'Deliveroo', 'The Works', 'Etsy', 'Amazon', 'SquareOnix', 'JustEat', 'Loosely Fitted', 'AMAZON', 'Selfridges', 'A Yarn Story', 'Coop Local', 'Fitted Stitch', 'Boots', 'Sainsbury Local', 'Lloyds Pharmacy', 'JD Sports']",[],8392.882123621908,2023-12-06 18:35:00
272538745.0,226,15517.1,49.0,68.65973451327434,"['Netflix', 'PureGym', 'Xbox', 'SquareOnix', 'Grand Union BJJ', 'Tesco', 'Gamestation', 'Reebok', 'The Works', 'JD Sports', 'Five Senses Art', 'Fat Face', 'Topshop', 'Matalan', 'Hobby Lobby', ""Blackwell's"", 'Mojang Studios', 'Revella', 'Deliveroo', 'Sports Direct', 'Blizzard', 'Brilliant Brushes', 'JustEat', 'Loosely Fitted', 'Boots']",[],10600.072900000016,2023-12-06 16:06:00
274818272.0,186,22597.71,47.735,121.49306451612902,"['LBG', 'PureGym', 'Netflix', 'Xbox', 'SquareOnix', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'Matalan', 'Brilliant Brushes', 'Sainsbury', 'Fat Face', 'Topshop', 'Reebok', 'Revella', 'Loosely Fitted', 'Fitted Stitch', 'Selfridges', 'Sports Direct', 'Five Senses Art', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'Hobby Lobby', 'JustEat']",[615144184.0],645.4526785671314,2023-12-01 16:49:00
277562576.0,362,20658.52,7.85,57.067734806629836,"['Halifax', 'Mojang Studios', 'SquareOnix', 'PureGym', 'Disney', 'Amazon', 'Costa Coffee', ""Blackwell's"", 'Tesco', 'Starbucks', 'JD Sports', 'Sainsbury', 'Gamestation', 'Five Senses Art', 'Loosely Fitted', 'Matalan', 'Topshop', 'Coffee #1', 'Hobby Lobby', 'Blizzard', 'JustEat', 'Sports Direct', 'Revella', 'Fat Face', 'Xbox', 'AMAZON', 'Lloyds Pharmacy', 'Selfridges', 'Boots', 'Sainsbury Local', 'Etsy', 'Brilliant Brushes']",[683312574.0],882.6019759550564,2023-12-06 13:00:00
279149837.0,263,17983.77,41.3,68.37935361216731,"['Disney', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'The Works', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Revella', 'Sports Direct', 'Deliveroo', 'Sainsbury', 'JustEat']",[225210798.0],1010.5170499999988,2023-12-06 19:07:00
280098744.0,283,23242.45,71.39,82.12879858657244,"['Grand Union BJJ', 'Tesco', 'Starbucks', 'Five Senses Art', 'The Crown', 'Matalan', 'Sports Direct', 'Brilliant Brushes', 'Revella', 'Coop Local', 'Fat Face', 'Topshop', 'Loosely Fitted', 'JustEat']",[],340.8923778716655,2023-12-06 11:08:00
280130290.0,114,5211.8,18.99,45.717543859649126,"['Netflix', 'Amazon', 'PureGym', 'The Works', 'Tesco', 'CeX', 'The Crown', 'Hobby Lobby', 'Sports Direct', 'Gamestation', ""Blackwell's"", 'Five Senses Art', 'SquareOnix', 'Blizzard', 'JustEat', 'Xbox', 'Deliveroo', 'Mojang Studios', 'Matalan', 'Topshop']",[],141.3462499999997,2023-11-30 23:59:00
280200287.0,180,11137.56,15.99,61.87533333333333,"['Halifax', 'Netflix', 'Disney', 'Tesco', 'Costa Coffee', 'AMAZON', 'Starbucks', 'Fat Face', 'JD Sports', 'Revella', 'Matalan', 'Sainsbury', 'Amazon', 'Sports Direct', 'Topshop', 'JustEat']","[835829467.0, 473820682.0]",-221.31986417891954,2023-12-06 17:15:00
280268430.0,287,20147.22,42.69,70.19937282229965,"['PureGym', 'Tesco', 'The Crown', 'Five Senses Art', 'Sports Direct', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Hobby Lobby', 'Sainsbury', 'JustEat', 'Boots', 'Selfridges', 'Coop Local', 'Revella', 'AMAZON', 'Sainsbury Local', 'Etsy', 'Amazon', 'Lloyds Pharmacy', 'Fitted Stitch', 'Deliveroo']",[948933287.0],4106.990193728331,2023-12-06 08:01:00
280990953.0,203,10306.49,28.0,50.770886699507386,"['Disney', 'PureGym', 'Tesco', 'The Crown', ""Blackwell's"", 'Starbucks', 'Sports Direct', 'The Works', 'Five Senses Art', 'CeX', 'Fitted Stitch', 'Selfridges', 'Gamestation', 'SquareOnix', 'Blizzard', 'Mojang Studios', 'Reebok', 'Brilliant Brushes', 'Deliveroo', 'JustEat', 'Revella', 'Fat Face', 'Xbox', 'Topshop', 'Matalan']",[],683.492849999999,2023-12-03 14:12:00
282046994.0,149,9017.14,43.43,60.51771812080536,"['Blizzard', 'Netflix', 'PureGym', 'Grand Union BJJ', 'Tesco', 'The Crown', ""Blackwell's"", 'Deliveroo', 'Wool', 'Sports Direct', 'Hobby Lobby', 'CeX', 'Topshop', 'Matalan', 'Fat Face', 'Gamestation', 'Stitch By Stitch', 'Mojang Studios', 'JustEat', 'Xbox', 'The Works', 'SquareOnix']",[],4.547350000000302,2023-12-05 15:59:00
282102606.0,133,29944.65,105.0,225.14774436090227,"['Halifax', 'The Works', 'Matalan', 'Topshop', 'Fat Face', 'Tesco', 'The Crown', 'Sports Direct', 'JustEat', 'Reebok', 'Deliveroo']",[556631012.0],499.55286242282654,2023-12-06 17:38:00
282837512.0,454,16765.99,22.14,36.92949339207049,"['Disney', 'Amazon', 'PureGym', 'Blizzard', 'Mojang Studios', 'Grand Union BJJ', ""Blackwell's"", 'Coffee #1', 'Costa Coffee', 'Tesco', 'Sainsbury Local', 'Five Senses Art', 'Starbucks', 'Gamestation', 'JustEat', 'CeX', 'Xbox', 'JD Sports', 'Deliveroo', 'Sports Direct', 'SquareOnix', 'Revella', 'Fat Face', 'Matalan', 'Selfridges', 'The Works', 'Lloyds Pharmacy', 'Fitted Stitch', 'Topshop', 'Sainsbury', 'AMAZON', 'Boots', 'Coop Local', 'Etsy', 'Loosely Fitted', 'Brilliant Brushes']",[],11678.398535016582,2023-12-06 19:20:00
283027736.0,189,10517.83,31.99,55.64989417989418,"['Mojang Studios', 'Netflix', 'Grand Union BJJ', 'The Works', 'Tesco', 'Brilliant Brushes', 'The Crown', 'Lloyds Pharmacy', 'Five Senses Art', 'Sports Direct', 'Fat Face', 'Topshop', 'Gamestation', 'Matalan', 'SquareOnix', 'Deliveroo', 'Reebok', 'Xbox', ""Blackwell's"", 'JustEat', 'Blizzard']",[],398.9472439701733,2023-12-04 17:31:00
284161641.0,157,10118.83,35.0,64.45114649681528,"['Netflix', 'PureGym', 'Mojang Studios', 'AMAZON', 'The Works', 'Kings Arms', 'Sainsbury', 'Wool', 'Gamestation', 'CeX', 'Boots', 'Sports Direct', 'Revella', 'Topshop', 'Matalan', 'Loosely Fitted', 'Fat Face', 'Deliveroo', 'Blizzard', 'Xbox', 'JustEat', 'SquareOnix', ""Blackwell's"", 'A Yarn Story']","[707563816.0, 204855464.0]",407.16631104057575,2023-12-02 16:40:00
284905540.0,230,24172.9,70.91499999999999,105.09956521739132,"['Halifax', 'Grand Union BJJ', 'PureGym', 'Netflix', 'Amazon', 'The Crown', 'Coop Local', 'Sports Direct', 'Matalan', 'Topshop', 'Tesco', 'JustEat', 'Coffee #1', 'AMAZON', 'Fat Face', 'Lloyds Pharmacy', 'Sainsbury', 'Selfridges', 'Deliveroo', 'Revella', 'Etsy', 'Sainsbury Local', 'Boots', 'Fitted Stitch', 'Loosely Fitted']",[],5969.689197646523,2023-12-04 18:11:00
285115279.0,110,4393.58,15.99,39.94163636363636,"['Netflix', 'Amazon', 'Wool', 'The Works', 'Tesco', 'Five Senses Art', 'Brilliant Brushes', 'Loosely Fitted', 'Sports Direct', 'Topshop', 'Blizzard', 'Xbox', 'Matalan', 'A Yarn Story', 'Mojang Studios', 'Deliveroo', 'JustEat', 'SquareOnix']",[],-1483.5489607892891,2023-12-05 10:00:00
285220959.0,219,41432.38,20.42,189.1889497716895,"['LBG', 'Netflix', 'Disney', 'Blizzard', 'Gamestation', 'Fat Face', 'SquareOnix', 'Mojang Studios', 'Xbox', 'JustEat', 'Sainsbury', 'Sainsbury Local', 'Loosely Fitted', 'Tesco', 'Kew House', 'Amazon', 'Boots', 'Coop Local', 'Selfridges', 'Lloyds Pharmacy', 'Etsy', 'Matalan', 'Revella', 'AMAZON', 'Topshop', 'Deliveroo', 'Fitted Stitch']",[409370545.0],10948.934269973175,2023-12-06 06:10:00
285428103.0,246,21207.329999999998,53.515,86.20865853658536,"['LBG', 'Netflix', 'Disney', 'Grand Union BJJ', 'PureGym', 'Tesco', 'Hobby Lobby', 'The Works', 'Reebok', 'Revella', 'Fat Face', 'Topshop', 'Stitch By Stitch', 'Sports Direct', 'Xbox', 'Gamestation', 'Matalan', 'Craftastic', 'SquareOnix', 'Mojang Studios', ""Blackwell's"", 'Sainsbury', 'JustEat', 'Etsy', 'Amazon', 'Loosely Fitted', 'Deliveroo', 'Wool', 'Blizzard', 'A Yarn Story', 'Boots']",[],6234.304740111781,2023-12-06 19:35:00
285873880.0,205,12183.96,42.37,59.43395121951219,"['Disney', 'SquareOnix', 'Xbox', 'Topshop', 'Matalan', 'Rose & Crown', 'Tesco', 'Boots', 'Gamestation', 'Fat Face', 'Fitted Stitch', 'Revella', 'Sainsbury', 'JustEat', 'Selfridges', 'Amazon', 'Blizzard', 'Mojang Studios', 'Lloyds Pharmacy', 'Sports Direct', 'Deliveroo', 'Etsy', 'AMAZON', 'Loosely Fitted', 'Sainsbury Local', 'Coop Local']",[],8972.176918167486,2023-12-05 09:25:00
286484726.0,184,19063.23,51.855000000000004,103.60451086956522,"['LBG', 'PureGym', 'Tesco', 'Sports Direct', 'Etsy', 'Fitted Stitch', 'Coop Local', 'JustEat', 'Revella', 'Sainsbury Local', 'Fat Face', 'Topshop', 'Deliveroo', 'Amazon', 'AMAZON', 'Sainsbury', 'Matalan', 'Boots']",[],515.1517176377114,2023-12-06 18:12:00
287230540.0,203,25318.62,24.96,124.7222660098522,"['LBG', 'Disney', 'Netflix', 'PureGym', 'Mojang Studios', 'The Works', 'Tesco', 'Reebok', ""Blackwell's"", 'CeX', 'Sports Direct', 'Gamestation', 'JustEat', 'Xbox', 'Stitch By Stitch', 'Fat Face', 'Topshop', 'Sainsbury Local', 'Deliveroo', 'SquareOnix', 'Revella', 'Wool', 'Blizzard', 'Amazon', 'Matalan', 'Lloyds Pharmacy', 'Boots', 'Fitted Stitch']",[447298754.0],835.0995999999998,2023-12-05 19:42:00
287480331.0,423,20274.48,21.06,47.93021276595744,"['Netflix', 'Xbox', 'PureGym', 'The Works', 'Starbucks', 'Five Senses Art', 'CeX', 'Tesco', 'Sports Direct', 'Hobby Lobby', ""Blackwell's"", 'Mojang Studios', 'SquareOnix', 'Blizzard', 'Brilliant Brushes', 'Sainsbury Local', 'Fat Face', 'Topshop', 'Gamestation', 'Deliveroo', 'Craftastic', 'JustEat', 'Loosely Fitted', 'Amazon', 'Sainsbury', 'Matalan', 'Coop Local', 'Lloyds Pharmacy', 'Fitted Stitch', 'AMAZON', 'Etsy', 'Boots', 'Revella', 'Selfridges']",[585596026.0],8854.891228822555,2023-12-06 18:01:00
290751280.0,195,20635.16,60.0,105.82133333333333,"['LBG', 'Mojang Studios', 'Xbox', 'SquareOnix', 'The Crown', 'Tesco', 'Gamestation', 'Etsy', 'Sports Direct', 'Coffee #1', 'Starbucks', 'Blizzard', 'AMAZON', 'Deliveroo', 'JustEat', 'Fat Face', 'Topshop', 'Boots', 'Revella', 'Lloyds Pharmacy', 'Matalan']",[792346579.0],503.11274667482553,2023-12-05 08:31:00
290818242.0,473,23700.56,16.57,50.106892177589856,"['LBG', 'Grand Union BJJ', 'Netflix', 'Disney', 'The Works', 'Coffee #1', 'Tesco', 'Amazon', 'Fat Face', 'Topshop', ""Blackwell's"", 'Deliveroo', 'Sports Direct', 'Starbucks', 'Matalan', 'Revella', 'Coop Local', 'Loosely Fitted', 'Lloyds Pharmacy', 'Boots', 'Sainsbury Local', 'Fitted Stitch', 'Etsy', 'Sainsbury', 'Selfridges', 'JustEat', 'AMAZON']",[],5798.771129497732,2023-12-06 05:25:00
291128777.0,91,3847.43,19.34,42.279450549450544,"['PureGym', 'The Works', 'Sainsbury Local', 'Tesco', 'Sports Direct', 'Five Senses Art', 'Fitted Stitch', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'JustEat', 'Xbox']",[],-1735.2289405263705,2023-12-03 13:23:00
291580432.0,176,31247.02,51.82,177.53988636363636,"['Halifax', 'Mojang Studios', 'Blizzard', 'Xbox', 'The Crown', 'Stitch By Stitch', 'Tesco', 'Hobby Lobby', 'Craftastic', 'Fat Face', 'Topshop', 'JustEat', 'Gamestation', 'SquareOnix', 'Deliveroo', 'Matalan']",[812012103.0],325.1154500000001,2023-12-03 13:26:00
293191074.0,113,20507.43,61.98,181.48168141592922,"['Halifax', 'Netflix', 'Mojang Studios', 'Xbox', 'SquareOnix', 'Tesco', 'Loosely Fitted', 'Matalan', 'Revella', 'Fat Face', 'Deliveroo', 'Sports Direct', 'Gamestation', 'Blizzard', 'JustEat', 'Topshop']",[429235692.0],627.3081499999998,2023-12-01 00:00:00
293609137.0,148,7381.93,26.465,49.87790540540541,"['Xbox', 'Blizzard', 'Netflix', 'Amazon', 'PureGym', 'Tesco', ""Blackwell's"", 'Five Senses Art', 'Matalan', 'Wool', 'Sports Direct', 'Topshop', 'Coop Local', 'CeX', 'Fitted Stitch', 'Gamestation', 'Stitch By Stitch', 'SquareOnix', 'Mojang Studios', 'JustEat', 'Revella', 'Fat Face', 'Deliveroo']",[],54.21199257449822,2023-11-30 23:59:00
